,sel_freq,t_stat,sign,sign_stability,dominant_sign_label,ic_mean,ic_std,n_pos,n_neg,n_zero,feat_w
turnover_126d,1.0,-4.583488965671187,-1,0.7692307692307693,-,-0.024898897674852562,0.0382761166075714,18,60,0,0.9898841955643615
ami_126d,0.782051282051282,-7.293175180400316,-1,0.8846153846153846,-,-0.02924025147196005,0.026970126475125464,9,69,0,0.890345938361589
bidaskhl_21d,1.0,-10.3700628273186,-1,0.9358974358974359,-,-0.06399771768773009,0.03959614757414156,5,73,0,0.9999686436633134
qmj,0.5128205128205128,12.890346551563855,1,0.9615384615384616,+,0.03316795568132169,0.019960582720429252,75,3,0,0.7564077341347214
f_score,0.038461538461538464,7.094058452823002,1,0.9358974358974359,+,0.026574772337247046,0.023458420738663423,73,5,0,0.5184014356798918
o_score,0.358974358974359,-11.406012360462118,-1,0.9743589743589743,-,-0.04179210901207702,0.021983279092965984,2,76,0,0.6794760512355218
z_score,0.38461538461538464,1.8181300304853376,1,0.6923076923076923,+,0.00797474148848382,0.02581767409092636,54,24,0,0.552649286511509
oaccruals_at,0.23076923076923078,-0.1946219695092448,-1,0.5384615384615384,-,-0.0006586756654814028,0.020623153118201582,36,42,0,0.1638871073762783
taccruals_at,0.038461538461538464,1.5063075905554701,1,0.5897435897435898,+,0.0049996590075358375,0.01931073227042586,46,32,0,0.337744116383707
cash_at,0.8717948717948718,-3.299197691015981,-1,0.7307692307692307,-,-0.019474360219785092,0.03391022289039615,21,57,0,0.9002987124510781
chcsho_12m,0.0,-7.1774398868800136,-1,0.8974358974358975,-,-0.03451197658175877,0.029744689488470692,8,70,0,0.4992369623748455
eqnpo_12m,1.0,10.839840192155195,1,0.9743589743589743,+,0.05414883964565325,0.03245542911549822,76,2,0,0.9999803976243946
netis_at,0.5769230769230769,-7.124663719318417,-1,0.8846153846153846,-,-0.035409088654398686,0.029161422771222585,9,69,0,0.7876571822994061
age,1.0,7.377637037373536,1,0.8589743589743589,+,0.032035644937370315,0.02891292678376763,67,11,0,0.9993753143022204
at_me,0.5256410256410257,2.5351805709231656,1,0.6538461538461539,+,0.015075403856659588,0.03585286534422475,51,27,0,0.689392114852369
niq_su,0.8974358974358975,4.443306089543309,1,0.782051282051282,+,0.010577725192222375,0.014500670400390847,61,17,0,0.9370975651339519
mispricing_mgmt,1.0,8.553489697820464,1,0.9358974358974359,+,0.02574905046517811,0.019433152929485994,73,5,0,0.9998071663292248
